,Date,Adj Close
107,2016-06-07,15.451247285601882
108,2016-06-08,15.904125951150446
109,2016-06-09,15.769416174134507
110,2016-06-10,14.956534270979011
111,2016-06-13,14.05541342041329
112,2016-06-14,13.664332483757743
113,2016-06-15,13.429315648774484
114,2016-06-16,14.059612747434224
115,2016-06-17,13.666637474378247
116,2016-06-20,14.54639075403362
117,2016-06-21,14.715013111571826
118,2016-06-22,14.383345422100039
119,2016-06-23,15.944953523881733
120,2016-06-24,11.80544617208141
121,2016-06-27,10.038534488817842
122,2016-06-28,11.866290109647212
123,2016-06-29,13.799029014519714
124,2016-06-30,15.395026582313518
125,2016-07-01,15.526464331127796
126,2016-07-05,14.788865704767993
127,2016-07-06,15.317901960915718
128,2016-07-07,15.163679197063018
129,2016-07-08,16.865136947954777
130,2016-07-11,17.40902321111746
131,2016-07-12,18.227945792678486
132,2016-07-13,18.393773014287397
133,2016-07-14,19.304603986208924
134,2016-07-15,19.373382938580693
135,2016-07-18,19.485294454304245
136,2016-07-19,19.66136168812211
137,2016-07-20,19.90566473720465
138,2016-07-21,19.377992933386672
139,2016-07-22,19.741665613943876
140,2016-07-25,19.214060048178197
141,2016-07-26,19.0830859521648
142,2016-07-27,19.072369047683505
143,2016-07-28,18.965067519983442
144,2016-07-29,18.80154529577752
145,2016-08-01,18.613462949983354
146,2016-08-02,17.998015844773573
147,2016-08-03,18.277662164760414
148,2016-08-04,18.257659039397357
149,2016-08-05,19.55636515782506
150,2016-08-08,19.45978054138881
151,2016-08-09,19.485294454304245
152,2016-08-10,19.231691938085998
153,2016-08-11,20.031075047084844
154,2016-08-12,19.779790774523534
155,2016-08-15,20.183893613063415
156,2016-08-16,19.613950306660684
157,2016-08-17,19.762622530634125
158,2016-08-18,19.923773526167274
159,2016-08-19,19.617685994445715
160,2016-08-22,19.460668094663728
161,2016-08-23,19.58194530879277
162,2016-08-24,19.135517982652303
163,2016-08-25,18.91121805215036
164,2016-08-26,18.551678467344306
165,2016-08-29,19.281408310167922
166,2016-08-30,18.95117131107818
167,2016-08-31,18.58884982981429
168,2016-09-01,18.713783247422157
169,2016-09-02,19.206601932427088
170,2016-09-06,19.519670687627414
171,2016-09-07,19.438426209949924
172,2016-09-08,19.12486730944078
173,2016-09-09,16.449429651658686
174,2016-09-12,18.07466358068153
175,2016-09-13,16.32260189765041
176,2016-09-14,16.105693851629805
177,2016-09-15,17.31102115055311
178,2016-09-16,16.709549738554824
179,2016-09-19,16.684923378914302
180,2016-09-20,16.751331102613303
181,2016-09-21,17.861888630412054
182,2016-09-22,18.53174158003352
183,2016-09-23,17.643152486043288
184,2016-09-26,16.513055478899837
185,2016-09-27,17.418322671470683
186,2016-09-28,18.17077129806293
187,2016-09-29,16.84281558571725
188,2016-09-30,17.95990393723035
189,2016-10-03,17.591608008830704
190,2016-10-04,17.012378488328693
191,2016-10-05,17.775954680404844
192,2016-10-06,17.690974521724804
193,2016-10-07,17.500997832747707
194,2016-10-10,18.101581691471104
195,2016-10-11,16.742508527749926
196,2016-10-12,16.84790247279559
197,2016-10-13,16.540927381016594
198,2016-10-14,16.80843935239407
199,2016-10-17,16.455880991066802
200,2016-10-18,16.968225895597445
201,2016-10-19,17.244136534581777
202,2016-10-20,16.9710077852728
203,2016-10-21,16.858155731258517
204,2016-10-24,17.382568746346287
205,2016-10-25,17.017942267679402
206,2016-10-26,17.221828411815697
207,2016-10-27,17.020724164137242
208,2016-10-28,16.963139008519107
209,2016-10-31,16.835834362238494
210,2016-11-01,16.12149764318944
211,2016-11-02,15.596130836774485
212,2016-11-03,15.39963657711952
213,2016-11-04,15.112121480378985
214,2016-11-07,17.630607476431333
215,2016-11-08,18.12668494338396
216,2016-11-09,19.86944715927934
217,2016-11-10,21.34933388432868
218,2016-11-11,21.619137606855197
219,2016-11-14,21.761769152423106
220,2016-11-15,22.13054197309512
221,2016-11-16,21.75804671767453
222,2016-11-17,22.000044776136576
223,2016-11-18,21.75661603407501
224,2016-11-21,22.35863056961541
225,2016-11-22,22.814277885367872
226,2016-11-23,23.216552625559586
227,2016-11-25,23.684281291340604
228,2016-11-28,23.316396030726022
229,2016-11-29,23.477136358474088
230,2016-11-30,23.490568921360964
231,2016-12-01,23.954151251919388
232,2016-12-02,23.808260917621283
233,2016-12-05,24.119037921672557
234,2016-12-06,24.36008218880741
235,2016-12-07,26.380185727286644
236,2016-12-08,26.82234748835391
237,2016-12-09,27.78572971383101
238,2016-12-12,28.05418223706423
239,2016-12-13,28.832687913679038
240,2016-12-14,28.027727772293055
241,2016-12-15,28.432718164107822
242,2016-12-16,28.37282801786921
243,2016-12-19,28.641757433374764
244,2016-12-20,29.26275507168128
245,2016-12-21,29.041250283891124
246,2016-12-22,28.884709276381464
247,2016-12-23,28.985970125675998
248,2016-12-27,29.062127716275153
249,2016-12-28,28.30683096195529
250,2016-12-29,28.21255133613953
251,2016-12-30,27.824729181431646
252,2017-01-03,28.632934865293873
253,2017-01-04,29.042601483184434
254,2017-01-05,28.751827604496217
255,2017-01-06,29.18937937075747
256,2017-01-09,28.671060019091037
257,2017-01-10,28.45502628687391
258,2017-01-11,29.12479975218913
259,2017-01-12,28.69560690120784
260,2017-01-13,28.65986622233739
261,2017-01-17,28.259962710818463
262,2017-01-18,28.110416179824014
263,2017-01-19,27.6199024990046
264,2017-01-20,28.263221499548642
265,2017-01-23,28.077377906322702
266,2017-01-24,28.84286168783573
267,2017-01-25,29.8995697478014
268,2017-01-26,30.119325914767124
269,2017-01-27,30.07096074876101
270,2017-01-30,29.23909574283939
271,2017-01-31,28.51308833476435
272,2017-02-01,28.695196240205256
273,2017-02-02,28.65430243620421
274,2017-02-03,29.91958611941843
275,2017-02-06,29.790440121753196
276,2017-02-07,30.047288180447673
277,2017-02-08,29.80346202363748
278,2017-02-09,30.604209584966092
279,2017-02-10,31.26190169347025
280,2017-02-13,32.230384052279675
281,2017-02-14,32.856071162915924
282,2017-02-15,33.584847221194835
283,2017-02-16,33.63849798165362
284,2017-02-17,33.66753562872583
285,2017-02-21,34.47431062220602
286,2017-02-22,34.69541799524756
287,2017-02-23,34.930911729285675
288,2017-02-24,35.00850000348436
289,2017-02-27,35.11484773307471
290,2017-02-28,34.94393362438746
291,2017-03-01,37.00114229406692
292,2017-03-02,36.23756610199077
293,2017-03-03,36.25615179000828
294,2017-03-06,35.90772651764964
295,2017-03-07,35.70709916224352
296,2017-03-08,35.2389068436616
297,2017-03-09,35.255584942242216
298,2017-03-10,35.559380729597244
299,2017-03-13,35.4135566333514
300,2017-03-14,35.11437084080238
301,2017-03-15,35.87896705547547
302,2017-03-16,35.773506879160024
303,2017-03-17,35.63832020987176
304,2017-03-20,35.578906955905474
305,2017-03-21,33.96568815242394
306,2017-03-22,33.920184353616904
307,2017-03-23,33.88816610949501
308,2017-03-24,33.48216893455472
309,2017-03-27,33.171935060828055
310,2017-03-28,34.19283620387101
311,2017-03-29,33.90675179751252
312,2017-03-30,34.37589790063911
313,2017-03-31,33.933206255501176
314,2017-04-03,33.844967314873465
315,2017-04-04,34.10968414353913
316,2017-04-05,33.830991621661965
317,2017-04-06,33.93136491089907
318,2017-04-07,33.884907320764825
319,2017-04-10,33.89792922264914
320,2017-04-11,33.852359192572315
321,2017-04-12,33.44919689910568
322,2017-04-13,32.50907658093932
323,2017-04-17,33.75482078480887
324,2017-04-18,32.9840514156257
325,2017-04-19,32.17836268279473
326,2017-04-20,33.360017413404734
327,2017-04-21,33.150090590862874
328,2017-04-24,34.61600162270071
329,2017-04-25,36.19109527238508
330,2017-04-26,36.04846372681714
331,2017-04-27,36.090788214417735
332,2017-04-28,35.813923790888744
333,2017-05-01,35.630464679372025
334,2017-05-02,35.87754961812989
335,2017-05-03,35.93187598501783
336,2017-05-04,35.88826652261118
337,2017-05-05,36.264484212780324
338,2017-05-08,36.300701790705645
339,2017-05-09,36.05313995289293
340,2017-05-10,35.831555680796534
341,2017-05-11,35.670881584318245
342,2017-05-12,35.51616868193924
343,2017-05-15,36.09492131016889
344,2017-05-16,36.080071309936436
345,2017-05-17,33.5514115397274
346,2017-05-18,33.93184180317143
347,2017-05-19,34.89374036003318
348,2017-05-22,35.50410057138212
349,2017-05-23,35.79629189419844
350,2017-05-24,36.30165558203283
351,2017-05-25,36.780021674771405
352,2017-05-26,36.76191288580878
353,2017-05-30,36.417302778758895
354,2017-05-31,36.276088677319066
355,2017-06-01,37.19531831684744
356,2017-06-02,37.616576153022756
357,2017-06-05,37.465665169698575
358,2017-06-06,37.14140261096206
359,2017-06-07,37.39546877319871
360,2017-06-08,37.45542515748961
361,2017-06-09,38.06206293408996
362,2017-06-12,37.81585230235307
363,2017-06-13,38.445275093991825
364,2017-06-14,38.7578802031738
365,2017-06-15,38.65844745900993
366,2017-06-16,38.823797781564004
367,2017-06-19,39.80530204225771
368,2017-06-20,39.38580607316077
369,2017-06-21,38.9984475712538
370,2017-06-22,38.912036728974215
371,2017-06-23,38.89488173133877
372,2017-06-26,38.99520202877756
373,2017-06-27,38.32447477213515
374,2017-06-28,39.30081266822678
375,2017-06-29,38.164198090405456
376,2017-06-30,38.588794192834676
377,2017-07-03,39.46807057343523
378,2017-07-05,39.460612457684114
379,2017-07-06,38.38808735990485
380,2017-07-07,39.027683925700295
381,2017-07-10,38.988207559044845
382,2017-07-11,38.99194324682987
383,2017-07-12,39.826669619950536
384,2017-07-13,39.968758035193844
385,2017-07-14,40.542900668617506
386,2017-07-17,40.48850807045979
387,2017-07-18,40.11553592276688
388,2017-07-19,40.56331445498315
389,2017-07-20,40.36682019532819
390,2017-07-21,40.15175350069218
391,2017-07-24,39.698000521340155
392,2017-07-25,40.378013998864326
393,2017-07-26,41.03985244937359
394,2017-07-27,41.620035761202786
395,2017-07-28,41.84901191778052
396,2017-07-31,42.26144718587496
397,2017-08-01,42.755219655424575
398,2017-08-02,43.11008301415485
399,2017-08-03,43.17695438387222
400,2017-08-04,43.62942239520073
401,2017-08-07,43.80311839356333
402,2017-08-08,43.57875223179159
403,2017-08-09,43.33023660265168
404,2017-08-10,41.9419270912665
405,2017-08-11,42.038988606757606
406,2017-08-14,42.95727770121274
407,2017-08-15,42.99308461135294
408,2017-08-16,43.1686087148462
409,2017-08-17,41.309258757151476
410,2017-08-18,40.79229061156089
411,2017-08-21,40.990612969564
412,2017-08-22,42.32093991736495
413,2017-08-23,41.725429706248455
414,2017-08-24,41.53084302924787
415,2017-08-25,41.736146610729776
416,2017-08-28,41.70040593185932
417,2017-08-29,42.086797396185155
418,2017-08-30,42.27033599200811
419,2017-08-31,42.64791812772451
420,2017-09-01,42.91556257520653
421,2017-09-05,41.32675817773725
422,2017-09-06,41.6952528067287
423,2017-09-07,41.54019548139941
424,2017-09-08,41.62843442880963
425,2017-09-11,43.38904048824108
426,2017-09-12,43.80609899061297
427,2017-09-13,44.072789646767816
428,2017-09-14,44.380042923444826
429,2017-09-15,44.81995267890739
430,2017-09-18,45.24731742475802
431,2017-09-19,45.51489563418777
432,2017-09-20,45.79833062697546
433,2017-09-21,45.43641980671414
434,2017-09-22,45.3710321123946
435,2017-09-25,45.0081675008061
436,2017-09-26,44.928340467256696
437,2017-09-27,45.31081078945965
438,2017-09-28,45.585423207383954
439,2017-09-29,45.747461756192024
440,2017-10-02,46.781861693391626
441,2017-10-03,47.352069945220954
442,2017-10-04,47.4875215599358
443,2017-10-05,48.259032766817896
444,2017-10-06,48.247362071009405
445,2017-10-09,48.16190502005703
446,2017-10-10,48.63403172701578
447,2017-10-11,48.92032808700254
448,2017-10-12,48.70409564741108
449,2017-10-13,48.91239307219657
450,2017-10-16,49.490536338831866
451,2017-10-17,49.7650825187039
452,2017-10-18,50.85137135606641
453,2017-10-19,50.888264540420856
454,2017-10-20,52.01139356355697
455,2017-10-23,51.640593943945035
456,2017-10-24,52.77869219716421
457,2017-10-25,52.01702358774245
458,2017-10-26,52.50128463652808
459,2017-10-27,52.72734642732593
460,2017-10-30,52.147785723345066
461,2017-10-31,52.34108743232212
462,2017-11-01,52.73291021345911
463,2017-11-02,53.28398964694632
464,2017-11-03,53.43951061829401
465,2017-11-06,53.502116422938215
466,2017-11-07,53.561874099854776
467,2017-11-08,53.603443503502504
468,2017-11-09,52.915561249224616
469,2017-11-10,52.64610195643093
470,2017-11-13,52.76471650395271
471,2017-11-14,52.55969110736884
472,2017-11-15,51.62240567067617
473,2017-11-16,52.89127931253441
474,2017-11-17,52.21221962633742
475,2017-11-20,52.70117015423526
476,2017-11-21,53.789763989000775
477,2017-11-22,53.35127167766629
478,2017-11-24,53.5670272182029
479,2017-11-27,53.72159440500589
480,2017-11-28,55.45745488172875
481,2017-11-29,56.162624602964115
482,2017-11-30,58.412181183510924
483,2017-12-01,58.13572742098449
484,2017-12-04,58.53223966766872
485,2017-12-05,57.79016352260744
486,2017-12-06,57.520690976777274
487,2017-12-07,57.99933526119639
488,2017-12-08,58.797499633441475
489,2017-12-11,59.18321549812068
490,2017-12-12,59.98878500110104
491,2017-12-13,60.53565186131339
492,2017-12-14,60.01496127419168
493,2017-12-15,60.98540420745378
494,2017-12-18,61.938069535232096
495,2017-12-19,61.684069604265225
496,2017-12-20,61.49348355369375
497,2017-12-21,61.87085374256442
498,2017-12-22,61.67939337818946
499,2017-12-26,61.626153278733256
500,2017-12-27,61.81667309125247
501,2017-12-28,62.245389049961396
502,2017-12-29,61.44309157518265
503,2018-01-02,62.153825082551215
504,2018-01-03,62.82305541754183
505,2018-01-04,63.85705793999281
506,2018-01-05,65.35421889252818
507,2018-01-08,65.26693373644514
508,2018-01-09,65.96418168912851
509,2018-01-10,65.85111767470346
510,2018-01-11,67.24560034059871
511,2018-01-12,68.79512707878679
512,2018-01-16,68.7250631583915
513,2018-01-17,70.91439842278585
514,2018-01-18,70.25079810519821
515,2018-01-19,70.61644460646205
516,2018-01-22,71.58552308739439
517,2018-01-23,71.5598237133586
518,2018-01-24,71.8399999174161
519,2018-01-25,72.79409592879395
520,2018-01-26,74.31284965212188
521,2018-01-29,73.11078114192873
522,2018-01-30,70.65150968568584
523,2018-01-31,71.14324210325906
524,2018-02-01,71.39636772720495
525,2018-02-02,66.88090763066207
526,2018-02-05,58.91002051754193
527,2018-02-06,62.75583961809165
528,2018-02-07,62.6241236843793
529,2018-02-08,55.61853963920963
530,2018-02-09,57.8597505507304
531,2018-02-12,60.64308585155298
532,2018-02-13,60.908822716380605
533,2018-02-14,62.625077475706505
534,2018-02-15,64.70648860455245
535,2018-02-16,64.83543588806087
536,2018-02-20,63.1083979862014
537,2018-02-21,61.975916504131234
538,2018-02-22,63.09300485564432
539,2018-02-23,65.44999543321322
540,2018-02-26,68.1581136952924
541,2018-02-27,66.12851198908562
542,2018-02-28,63.54552585198863
543,2018-03-01,60.69538541271843
544,2018-03-02,60.21436989962656
545,2018-03-05,62.498037774852456
546,2018-03-06,62.56151788651761
547,2018-03-07,62.00019844082145
548,2018-03-08,62.636748178297495
549,2018-03-09,65.62464522290303
550,2018-03-12,64.55890264122822
551,2018-03-13,63.39515799898907
552,2018-03-14,61.7069208573559
553,2018-03-15,62.49057965231884
554,2018-03-16,62.98468330534731
555,2018-03-19,60.70847354587253
556,2018-03-20,61.49768288071469
557,2018-03-21,61.192747847694605
558,2018-03-22,56.27935806033943
559,2018-03-23,53.398881759719515
560,2018-03-26,57.93910068522498
561,2018-03-27,55.59988771992237
562,2018-03-28,55.536871254275596
563,2018-03-29,57.26430657088368
564,2018-04-02,54.151674809262076
565,2018-04-03,56.79122607259772
566,2018-04-04,58.35758987797891
567,2018-04-05,59.991633128828646
568,2018-04-06,56.108907604453066
569,2018-04-09,56.42320833587863
570,2018-04-10,59.33223214504443
571,2018-04-11,57.84990795327006
572,2018-04-12,59.841265275829116
573,2018-04-13,59.00762516335764
574,2018-04-16,60.45161224770658
575,2018-04-17,61.90030204385669
576,2018-04-18,61.638764519614995
577,2018-04-19,61.07459694619122
578,2018-04-20,59.70485986978704
579,2018-04-23,59.6082090152985
580,2018-04-24,56.728633514207495
581,2018-04-25,57.13354442849855
582,2018-04-26,58.75124075746404
583,2018-04-27,58.67561305093554
584,2018-04-30,57.67153572883169
585,2018-05-01,57.23677909171725
586,2018-05-02,56.05614439726919
587,2018-05-03,56.09120947649298
588,2018-05-04,58.345442289898074
589,2018-05-07,58.98849635179805
590,2018-05-08,59.00810206241249
591,2018-05-09,60.244745506520616
592,2018-05-10,61.58083494104656
593,2018-05-11,62.20238895593164
594,2018-05-14,62.66522944200864
595,2018-05-15,61.356203833848255
596,2018-05-16,61.78024356648142
597,2018-05-17,61.407549603686526
598,2018-05-18,61.41507395748991
599,2018-05-21,63.4376149626942
600,2018-05-22,62.22436589521887
601,2018-05-23,62.579772391056274
602,2018-05-24,62.07073926027159
603,2018-05-25,61.67280956945931
604,2018-05-29,59.01650072323682
605,2018-05-30,61.0941894105517
606,2018-05-31,59.385406013230856
607,2018-06-01,60.87329399113843
608,2018-06-04,62.08382739342567
609,2018-06-05,61.9908459886699
610,2018-06-06,64.3403784504877
611,2018-06-07,64.98484994973326
612,2018-06-08,65.49434673331879
613,2018-06-11,65.5335581545477
614,2018-06-12,65.52284125006639
615,2018-06-13,64.7121186219554
616,2018-06-14,64.53652828719238
617,2018-06-15,63.96116691701494
618,2018-06-18,63.26250152020349
619,2018-06-19,61.3141575379282
620,2018-06-20,61.02650996508312
621,2018-06-21,59.69644796270873
622,2018-06-22,60.50486559341673
623,2018-06-25,58.279590942777645
624,2018-06-26,58.48515946968611
625,2018-06-27,57.36252058507627
626,2018-06-28,58.030333475938825
627,2018-06-29,58.40580932840904
628,2018-07-02,58.648416755247965
629,2018-07-03,57.75068716273447
630,2018-07-05,58.98456195663868
631,2018-07-06,59.66105170678859
632,2018-07-09,61.832198697914066
633,2018-07-10,62.80257539312393
634,2018-07-11,61.31577368264806
635,2018-07-12,62.838051133350284
636,2018-07-13,63.4791313745436
637,2018-07-16,63.78400017629389
638,2018-07-17,64.16064177371958
639,2018-07-18,64.69916295812338
640,2018-07-19,63.78495396762109
641,2018-07-20,63.74167568869329
642,2018-07-23,63.64787296193239
643,2018-07-24,64.98843991515979
644,2018-07-25,66.15611894577579
645,2018-07-26,66.92234456498774
646,2018-07-27,66.40680710299668
647,2018-07-30,65.42856162425062
648,2018-07-31,66.16351083025712
649,2018-08-01,65.61162332780124
650,2018-08-02,65.55966818958608
651,2018-08-03,66.48493850751996
652,2018-08-06,66.75352350007522
653,2018-08-07,67.61307494021071
654,2018-08-08,67.30677545486088
655,2018-08-09,66.80134553575671
656,2018-08-10,65.47136301090606
657,2018-08-13,64.62055465454522
658,2018-08-14,65.38169337989632
659,2018-08-15,64.4490311774811
660,2018-08-16,67.13708008292738
661,2018-08-17,67.88715748084688
662,2018-08-20,68.49330511213843
663,2018-08-21,68.92467049120069
664,2018-08-22,68.3231328411501
665,2018-08-23,67.80346229019038
666,2018-08-24,68.7080406300781
667,2018-08-27,70.46668612183936
668,2018-08-28,70.56421128334884
669,2018-08-29,70.97489793740137
670,2018-08-30,70.04128194365893
671,2018-08-31,69.89139098971421
672,2018-09-04,69.8076957990577
673,2018-09-05,69.96036864267778
674,2018-09-06,70.10198016564874
675,2018-09-07,69.56392263404585
676,2018-09-10,69.16057487945886
677,2018-09-11,69.93371547731479
678,2018-09-12,70.12267213691243
679,2018-09-13,71.12017889654008
680,2018-09-14,71.17904902018176
681,2018-09-17,70.55132185756909
682,2018-09-18,71.80501432249855
683,2018-09-19,72.88206993077758
684,2018-09-20,74.58597839464834
685,2018-09-21,75.172798507006
686,2018-09-24,73.94211625699718
687,2018-09-25,73.46842639711686
688,2018-09-26,72.74316081995823
689,2018-09-27,73.11382797703067
690,2018-09-28,73.23849644921194
691,2018-10-01,74.54684645772566
692,2018-10-02,75.37925458718938
693,2018-10-03,75.74857053818599
694,2018-10-04,74.38589416956681
695,2018-10-05,73.16212690498452
696,2018-10-08,73.43158620456074
697,2018-10-09,73.05034786536551
698,2018-10-10,67.40844695837548
699,2018-10-11,63.70580253371831
700,2018-10-12,65.65347091634698
701,2018-10-15,65.04684638600057
702,2018-10-16,68.76277765796861
703,2018-10-17,68.14054804343687
704,2018-10-18,65.92110211757503
705,2018-10-19,66.36122382666588
706,2018-10-22,65.50032117367208
707,2018-10-23,64.64585662061491
708,2018-10-24,60.5220205910522
709,2018-10-25,63.24269710221475
710,2018-10-26,61.23344294432136
711,2018-10-29,59.56907707837586
712,2018-10-30,62.49722969910124
713,2018-10-31,64.13262415602682
714,2018-11-01,65.92985844760365
715,2018-11-02,65.18439104449014
716,2018-11-05,66.47896406716669
717,2018-11-06,67.65444564326661
718,2018-11-07,71.35289073412034
719,2018-11-08,71.42695528094477
720,2018-11-09,70.05743015816888
721,2018-11-12,65.97353414806257
722,2018-11-13,65.29060630475847
723,2018-11-14,63.89347422529242
724,2018-11-15,65.30945693142004
725,2018-11-16,66.15015775167646
726,2018-11-19,63.46576504970898
727,2018-11-20,59.72318061237796
728,2018-11-21,59.71672927296985
729,2018-11-23,58.50442075735025
730,2018-11-26,60.90740527225253
731,2018-11-27,61.64324203831645
732,2018-11-28,65.83279693889503
733,2018-11-29,65.64566837764555
734,2018-11-30,66.99960166249008
735,2018-12-03,68.95275434694571
736,2018-12-04,63.53108651275876
737,2018-12-06,62.992552082101014
738,2018-12-07,59.203019916109426
739,2018-12-10,59.4357317536897
740,2018-12-11,59.07612592404888
741,2018-12-12,60.14117965982311
742,2018-12-13,60.61671087108803
743,2018-12-14,57.24667468097589
744,2018-12-17,53.80434905058915
745,2018-12-18,54.364992889856175
746,2018-12-19,51.97767969040902
747,2018-12-20,48.83018155693793
748,2018-12-21,46.020656736770775
749,2018-12-24,41.59052122185822
750,2018-12-26,48.95802934032567
751,2018-12-27,50.72400047851603
752,2018-12-28,50.2056811268496
753,2018-12-31,52.00345855553354
754,2019-01-02,52.130829433083925
755,2019-01-03,47.65423633481963
756,2019-01-04,52.72036520384717
757,2019-01-07,53.386336750107574
758,2019-01-08,55.12333647927795
759,2019-01-09,55.74508920153737
760,2019-01-10,56.5779874763099
761,2019-01-11,56.537491087057454
762,2019-01-14,55.95345286437513
763,2019-01-15,57.00982974764446
764,2019-01-16,57.970032668697634
765,2019-01-17,59.07517213272169
766,2019-01-18,61.35579317284567
767,2019-01-22,59.30836086935678
768,2019-01-23,60.46911166829233
769,2019-01-24,60.31732637116468
770,2019-01-25,61.56503114948689
771,2019-01-28,60.14763099923117
772,2019-01-29,60.498559976367126
773,2019-01-30,63.44826562912323
774,2019-01-31,63.345242919532815
775,2019-02-01,63.78082087186993
776,2019-02-04,64.97100673262631
777,2019-02-05,66.13861952519004
778,2019-02-06,65.99470301159857
779,2019-02-07,64.49731686596348
780,2019-02-08,64.06866714530679
781,2019-02-11,63.707696870118745
782,2019-02-12,66.23520414840878
783,2019-02-13,67.03221602195238
784,2019-02-14,66.3276556690939
785,2019-02-15,69.33813902814603
786,2019-02-19,69.39287605603654
787,2019-02-20,69.82098263958608
788,2019-02-21,69.11689917899996
789,2019-02-22,70.34575333066061
790,2019-02-25,70.75364484200131
791,2019-02-26,70.52325124807801
792,2019-02-27,70.02934630242386
793,2019-02-28,69.56026643056704
794,2019-03-01,70.30851573013838
795,2019-03-04,68.90677365586629
796,2019-03-05,68.8184684704038
797,2019-03-06,67.9152413365919
798,2019-03-07,66.55717495599622
799,2019-03-08,66.40124331686347
800,2019-03-11,67.76209158713448
801,2019-03-12,67.10947311945472
802,2019-03-13,68.11484866261857
803,2019-03-14,68.1626574520461
804,2019-03-15,69.10495029829343
805,2019-03-18,69.54737699800478
806,2019-03-19,69.36615664583879
807,2019-03-20,68.40499993345846
808,2019-03-21,69.8757196674766
809,2019-03-22,66.75447729140241
810,2019-03-25,66.8528900061868
811,2019-03-26,67.80854917726872
812,2019-03-27,67.59055487059888
813,2019-03-28,68.21367204518806
814,2019-03-29,69.64626661862654
815,2019-04-01,71.88273506601928
816,2019-04-02,71.3449557193144
817,2019-04-03,71.60947384738824
818,2019-04-04,72.73876277878051
819,2019-04-05,73.01250088968386
820,2019-04-08,72.44296824428372
